,RouteId,Latitude,Longitude,Average_Temperature,Average_Wind_Speed,Average_Wind_Direction,Average_Cloud_Coverage,Average_Feels_Like_Temperature,Average_Min_Temperature,Average_Max_Temperature,Average_Pressure,Average_Humidity,Average_Main_Weather_Condition,FRC_Traffic,Current_Speed_Traffic,Free_Flow_Speed_Traffic,Current_Travel_Time_Traffic,Road_Closure_Traffic,Gas_Stations,Rest_Stops,Restaurants,Safety_Score
119,Route0,39.50351,-106.15218,12.540000000000001,3.35375,169.0,0.25,10.790000000000001,11.413750000000002,12.540000000000001,1017.125,37.375,Clear,FRC0,54.0,100.0,547.0,True,20.0,20.0,18.0,0.0
120,Route0,39.54644,-106.21923,13.436250000000001,1.4162499999999998,149.0,21.375,12.037500000000001,12.16875,13.436250000000001,1018.125,28.375,Clouds,FRC0,55.0,102.0,1105.0,False,10.0,10.0,0.0,0.0
121,Route0,39.64572,-106.3356,13.436250000000001,1.4162499999999998,149.0,21.375,12.037500000000001,12.16875,13.436250000000001,1018.125,28.375,Clouds,FRC4,45.0,56.0,868.0,False,20.0,20.0,2.0,0.0
122,Route0,39.62118,-106.47633,4.69625,7.518749999999999,265.5,99.875,-0.009999999999999926,4.472499999999999,4.69625,1010.125,81.5,Clouds,FRC0,118.0,118.0,188.0,False,20.0,20.0,10.0,0.0
123,Route0,39.66151,-106.63998,-0.28124999999999983,2.0125,232.75,90.25,-2.7537499999999997,-0.4762499999999999,-0.28124999999999983,1022.5,91.25,Snow,FRC0,119.0,119.0,308.0,False,20.0,20.0,1.0,0.0
124,Route0,39.69697,-106.74122,6.14,1.9175,108.5,99.375,4.93625,6.02125,6.1450000000000005,1022.125,91.5,Clouds,FRC0,121.0,121.0,480.0,False,1.0,1.0,0.0,0.5
125,Route0,39.65411,-106.86632,6.14,1.9175,108.5,99.375,4.93625,6.02125,6.1450000000000005,1022.125,91.5,Clouds,FRC0,124.0,124.0,259.0,False,20.0,20.0,3.0,0.5
126,Route0,39.60871,-107.15405,2.1799999999999997,1.6800000000000002,261.75,95.125,0.6212500000000001,1.7850000000000001,2.1799999999999997,1023.875,93.0,Snow,FRC0,98.0,98.0,251.0,False,6.0,6.0,0.0,0.0
127,Route0,39.56691,-107.27171,2.1799999999999997,1.6800000000000002,261.75,95.125,0.6212500000000001,1.7850000000000001,2.1799999999999997,1023.875,93.0,Snow,FRC0,102.0,102.0,132.0,False,16.0,16.0,0.0,0.0
128,Route0,39.56095,-107.40567,2.1799999999999997,1.6800000000000002,261.75,95.125,0.6212500000000001,1.7850000000000001,2.1799999999999997,1023.875,93.0,Snow,FRC0,125.0,125.0,362.0,False,6.0,6.0,0.0,0.0
129,Route0,39.53284,-107.69433,2.745,0.585,224.125,95.875,2.745,1.695,2.745,1024.25,84.25,Snow,FRC0,123.0,123.0,163.0,False,20.0,20.0,0.0,0.0
130,Route0,39.52038,-107.84762,3.0375,0.5375000000000001,164.625,95.125,3.0375,1.7125,3.0375,1024.25,83.5,Snow,FRC0,127.0,127.0,303.0,False,15.0,15.0,0.0,0.0
131,Route0,39.42121,-108.08682,3.7925000000000004,0.97,129.25,88.875,3.40125,2.51625,3.7925000000000004,1024.625,90.25,Clouds,FRC0,124.0,124.0,601.0,False,3.0,3.0,0.0,0.0
132,Route0,39.33336,-108.19535,3.7925000000000004,0.97,129.25,88.875,3.40125,2.51625,3.7925000000000004,1024.625,90.25,Clouds,FRC0,116.0,116.0,631.0,False,20.0,20.0,2.0,0.0
133,Route0,39.22649,-108.25797,3.7925000000000004,0.97,129.25,88.875,3.40125,2.51625,3.7925000000000004,1024.625,90.25,Clouds,FRC0,114.0,114.0,98.0,False,0.0,0.0,0.0,0.0
134,Route0,39.11839,-108.32834,5.255000000000001,1.03,124.125,81.5,4.96375,4.477499999999999,5.255000000000001,1022.875,70.375,Clouds,FRC0,121.0,121.0,226.0,False,20.0,20.0,9.0,0.0
135,Route0,39.11554,-108.54479,5.94375,1.08,164.875,79.5,5.67875,4.9025,5.94375,1022.625,66.0,Clouds,FRC0,120.0,120.0,297.0,False,20.0,20.0,20.0,0.0
136,Route0,39.17747,-108.80473,5.41875,0.8787499999999999,115.375,78.375,5.2525,4.125,5.41875,1022.625,69.25,Clouds,FRC0,124.0,124.0,425.0,False,20.0,20.0,1.0,0.0
137,Route0,39.21929,-108.96071,3.9287499999999995,2.1525,234.25,84.125,2.56125,3.17625,3.9287499999999995,1013.0,75.75,Clouds,FRC0,124.0,124.0,283.0,False,1.0,1.0,0.0,0.0
138,Route0,39.19058,-109.08982,6.157500000000001,2.6887500000000006,207.75,79.5,4.265,6.157500000000001,6.255000000000001,1005.5,85.875,Rain,FRC0,126.0,126.0,244.0,False,1.0,1.0,0.0,0.0
139,Route0,39.10593,-109.19461,6.157500000000001,2.6887500000000006,207.75,79.5,4.265,6.157500000000001,6.255000000000001,1005.5,85.875,Rain,FRC0,129.0,129.0,428.0,False,0.0,0.0,0.0,0.0
140,Route0,38.93307,-109.42833,6.157500000000001,2.6887500000000006,207.75,79.5,4.265,6.157500000000001,6.255000000000001,1005.5,85.875,Rain,FRC0,130.0,130.0,269.0,False,0.0,0.0,0.0,0.0
141,Route0,38.94447,-109.80392,6.157500000000001,2.6887500000000006,207.75,79.5,4.265,6.157500000000001,6.255000000000001,1005.5,85.875,Rain,FRC0,128.0,128.0,295.0,False,7.0,7.0,0.0,0.0
142,Route0,38.95976,-110.06167,2.6937499999999996,10.62125,272.375,93.375,-3.6237500000000002,2.60625,2.6937499999999996,1015.25,69.875,Clouds,FRC0,124.0,124.0,189.0,False,2.0,2.0,0.0,0.0
143,Route0,38.96448,-110.28079,2.6937499999999996,10.62125,272.375,93.375,-3.6237500000000002,2.60625,2.6937499999999996,1015.25,69.875,Clouds,FRC0,104.0,104.0,358.0,False,0.0,0.0,0.0,0.0
144,Route0,38.89352,-110.62527,2.38125,10.6025,271.75,88.0,-4.036250000000001,2.1,2.38125,1015.125,72.875,Clouds,FRC0,121.0,121.0,304.0,False,0.0,0.0,0.0,0.0
145,Route0,38.84504,-111.05852,3.5275,3.5687499999999996,289.25,74.75,0.3325000000000001,3.5175,3.56625,1022.5,90.25,Snow,FRC0,125.0,125.0,379.0,False,0.0,0.0,0.0,0.0
146,Route0,38.75707,-111.4369,4.7387500000000005,5.29875,271.5,35.125,1.1375,4.56375,4.8275,1008.5,59.5,Clouds,FRC0,117.0,117.0,581.0,False,2.0,2.0,0.0,0.5
147,Route0,38.8545,-111.54917,4.7387500000000005,5.29875,271.5,35.125,1.1375,4.56375,4.8275,1008.5,59.5,Clouds,FRC0,111.0,111.0,619.0,False,0.0,0.0,0.0,0.5
148,Route0,38.9052,-111.69013,4.7775,5.29875,271.5,35.125,1.1874999999999998,4.58375,4.84625,1008.5,59.5,Clouds,FRC0,111.0,111.0,619.0,False,0.0,0.0,0.0,0.5
149,Route0,38.93325,-111.80241,4.7775,5.29875,271.5,35.125,1.1874999999999998,4.58375,4.84625,1008.5,59.5,Clouds,FRC0,127.0,127.0,355.0,False,0.0,0.0,0.0,0.5
150,Route0,38.89125,-111.90744,4.68,3.0324999999999998,203.25,57.25,2.16625,4.404999999999999,4.68,1012.5,42.375,Clouds,FRC3,97.0,97.0,564.0,False,1.0,1.0,0.0,0.5
151,Route0,38.7875,-112.08886,0.2137499999999999,2.1062499999999997,159.875,59.25,-2.2699999999999996,-0.22875,0.2137499999999999,1011.875,80.75,Clouds,FRC0,126.0,126.0,279.0,False,20.0,20.0,13.0,0.0
152,Route0,38.57932,-112.28312,10.76125,2.11375,298.625,3.125,9.17125,8.6175,10.76125,1016.25,50.625,Clear,FRC0,119.0,119.0,464.0,False,5.0,5.0,0.0,0.0
153,Route0,38.55446,-112.42103,10.76125,2.11375,298.625,3.125,9.17125,8.6175,10.76125,1016.25,50.625,Clear,FRC0,115.0,115.0,462.0,False,1.0,1.0,0.0,0.0
154,Route0,38.60511,-112.53861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FRC0,113.0,113.0,324.0,False,0.0,0.0,0.0,0.0
155,Route0,38.57439,-112.60683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FRC0,128.0,128.0,102.0,False,0.0,0.0,0.0,0.0
156,Route0,38.49589,-112.61696,8.571250000000001,4.13875,209.0,78.125,6.6425,8.571250000000001,8.66,1006.375,75.0,Clouds,FRC0,129.0,129.0,368.0,False,0.0,0.0,0.0,0.5
157,Route0,38.32686,-112.6563,5.69375,4.359999999999999,259.75,89.625,2.6012500000000003,5.043749999999999,5.69375,1010.375,71.875,Clouds,FRC0,130.0,130.0,403.0,False,4.0,4.0,0.0,0.0
158,Route0,38.11901,-112.63789,5.64875,1.8575000000000002,222.0,51.25,4.4925,4.785,5.64875,1022.875,67.75,Clouds,FRC0,131.0,131.0,302.0,False,0.0,0.0,0.0,0.0
159,Route0,37.91562,-112.77326,5.75625,1.74375,218.125,50.875,4.688750000000001,4.9825,5.75625,1022.5,68.625,Clouds,FRC0,130.0,130.0,222.0,False,3.0,3.0,0.0,0.0
160,Route0,37.77604,-112.99291,6.039999999999999,1.885,183.75,47.125,5.077500000000001,5.321249999999999,6.039999999999999,1022.5,59.75,Clouds,FRC4,69.0,69.0,23.0,False,13.0,13.0,0.0,0.0
161,Route0,37.66147,-113.08036,6.039999999999999,1.885,183.75,47.125,5.077500000000001,5.321249999999999,6.039999999999999,1022.5,59.75,Clouds,FRC0,130.0,130.0,398.0,False,20.0,20.0,20.0,0.0
162,Route0,37.48745,-113.21943,16.669999999999998,2.6187500000000004,277.0,74.375,16.05625,16.45875,16.669999999999998,1015.25,63.75,Clouds,FRC0,131.0,131.0,149.0,False,11.0,11.0,0.0,0.0
163,Route0,37.32563,-113.28592,10.43875,0.91875,120.5,65.75,9.4175,9.54875,10.43875,1022.75,51.125,Clouds,FRC0,129.0,129.0,242.0,False,2.0,2.0,0.0,0.5
164,Route0,37.17581,-113.42964,10.44375,1.00375,129.75,54.0,9.40125,9.52625,10.44375,1022.75,49.0,Clouds,FRC0,113.0,113.0,130.0,False,20.0,20.0,3.0,0.5
165,Route0,37.04395,-113.59233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FRC0,118.0,118.0,98.0,False,20.0,20.0,14.0,0.0
166,Route0,36.97025,-113.71899,9.5525,4.89375,182.25,12.375,7.305,8.5025,9.5525,1016.75,32.375,Clear,FRC0,115.0,115.0,451.0,False,1.0,1.0,0.0,0.0
167,Route0,36.9158,-113.84476,9.5525,4.89375,182.25,12.375,7.305,8.5025,9.5525,1016.75,32.375,Clear,FRC0,123.0,123.0,382.0,False,6.0,6.0,0.0,0.0
168,Route0,36.76425,-114.17964,13.20875,3.7512499999999998,242.625,0.0,11.43375,12.28125,13.20875,1017.375,37.25,Clear,FRC0,125.0,125.0,545.0,False,2.0,2.0,0.0,0.0
169,Route0,36.76725,-114.33218,13.20875,3.7512499999999998,242.625,0.0,11.43375,12.28125,13.20875,1017.375,37.25,Clear,FRC0,125.0,125.0,302.0,False,0.0,0.0,0.0,0.0
170,Route0,36.61931,-114.62,13.92875,0.74875,115.5,86.375,12.438749999999999,13.41125,13.92875,1021.375,40.625,Clouds,FRC0,126.0,126.0,241.0,False,1.0,1.0,0.0,0.0
171,Route0,36.46476,-114.83052,13.92875,0.74875,115.5,86.375,12.438749999999999,13.41125,13.92875,1021.375,40.625,Clouds,FRC0,125.0,125.0,528.0,False,2.0,2.0,0.0,0.0
172,Route0,36.31108,-114.95078,13.835,1.08875,67.0,66.625,12.21125,13.10375,13.835,1021.625,35.875,Clouds,FRC4,67.0,67.0,180.0,False,10.0,10.0,0.0,0.0
173,Route0,36.19606,-115.13878,13.835,1.08875,67.0,66.625,12.21125,13.10375,13.835,1021.625,35.875,Clouds,FRC4,57.0,57.0,140.0,False,20.0,20.0,20.0,0.0
174,Route0,35.96094,-115.18198,13.754999999999999,0.79,113.875,67.0,12.138749999999998,13.09,13.754999999999999,1021.5,36.5,Clouds,FRC0,130.0,130.0,574.0,False,20.0,20.0,11.0,0.0714285714285714
175,Route0,35.67611,-115.37766,11.55625,1.40625,152.625,93.75,11.31,10.74625,11.55625,1017.0,94.75,Rain,FRC0,119.0,119.0,248.0,False,0.0,0.0,0.0,0.0
176,Route0,35.5235,-115.42759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FRC0,105.0,105.0,273.0,False,2.0,2.0,0.0,0.0
177,Route0,35.46809,-115.48894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FRC4,0.0,1.0,0.0,True,2.0,2.0,0.0,0.0
178,Route0,35.40162,-115.79606,15.608750000000004,2.94375,274.5,70.125,14.76125,14.863750000000003,15.608750000000004,1017.0,58.875,Clouds,FRC0,122.0,122.0,505.0,False,2.0,2.0,0.0,0.0
179,Route0,35.24613,-116.09406,15.608750000000004,2.94375,274.5,70.125,14.76125,14.863750000000003,15.608750000000004,1017.0,58.875,Clouds,FRC0,124.0,124.0,271.0,False,18.0,18.0,3.0,0.0
180,Route0,35.12136,-116.23032,15.608750000000004,2.94375,274.5,70.125,14.76125,14.863750000000003,15.608750000000004,1017.0,58.875,Clouds,FRC0,119.0,119.0,429.0,False,3.0,3.0,0.0,0.0
181,Route0,35.06323,-116.42449,15.608750000000004,2.94375,274.5,70.125,14.76125,14.863750000000003,15.608750000000004,1017.0,58.875,Clouds,FRC0,120.0,120.0,350.0,False,4.0,4.0,0.0,0.0
182,Route0,34.91892,-116.76799,13.5275,1.16625,242.375,63.625,12.5125,12.60875,13.5275,1021.625,40.625,Clouds,FRC4,80.0,80.0,503.0,False,10.0,10.0,1.0,0.0
183,Route0,34.87034,-117.07715,13.16375,0.95875,218.25,69.25,12.2375,12.216250000000002,13.16375,1021.25,45.0,Clouds,FRC0,126.0,126.0,265.0,False,20.0,20.0,20.0,0.0
184,Route0,34.66536,-117.21081,11.267500000000002,1.22375,213.75,74.125,10.318749999999998,10.103750000000002,11.267500000000002,1021.5,50.25,Clouds,FRC4,82.0,82.0,230.0,False,1.0,1.0,0.0,0.0
185,Route0,34.46902,-117.34744,11.133750000000001,1.24375,173.5,81.5,10.1125,10.196250000000001,11.133750000000001,1019.625,46.5,Clouds,FRC2,69.0,69.0,115.0,False,20.0,20.0,20.0,0.0
186,Route0,34.34764,-117.44862,13.188749999999999,2.50125,328.25,74.5,11.72125,12.01125,13.188749999999999,1021.25,39.75,Clouds,FRC0,114.0,114.0,258.0,False,14.0,14.0,0.0,0.2
187,Route0,34.32322,-117.48229,13.188749999999999,2.50125,328.25,74.5,11.72125,12.01125,13.188749999999999,1021.25,39.75,Clouds,FRC4,62.0,62.0,23.0,False,20.0,20.0,4.0,0.2
188,Route0,34.26426,-117.44968,13.188749999999999,2.50125,328.25,74.5,11.72125,12.01125,13.188749999999999,1021.25,39.75,Clouds,FRC4,94.0,94.0,390.0,False,13.0,13.0,0.0,0.2
189,Route0,34.18414,-117.43435,13.0975,2.4225,329.125,68.75,11.695,11.86,13.0975,1021.25,42.75,Clouds,FRC4,66.0,66.0,75.0,False,20.0,20.0,5.0,0.2
190,Route0,34.13673,-117.54784,17.365,1.49875,137.75,89.375,16.17875,16.8475,17.365,1020.125,39.125,Clouds,FRC6,61.0,61.0,178.0,False,20.0,20.0,20.0,0.0
191,Route0,34.11773,-117.84925,18.55625,1.3575000000000002,123.125,67.125,17.4825,18.139999999999997,18.561249999999998,1019.875,38.875,Clouds,FRC4,40.0,40.0,145.0,False,20.0,20.0,20.0,0.0
192,Route0,34.13292,-117.95181,18.876250000000002,1.0262499999999999,220.5,68.125,17.89375,18.490000000000002,18.900000000000002,1019.5,41.125,Clouds,FRC4,66.0,66.0,120.0,False,20.0,20.0,20.0,0.0
193,Route0,34.07426,-117.99907,18.876250000000002,1.0262499999999999,220.5,68.125,17.89375,18.490000000000002,18.900000000000002,1019.5,41.125,Clouds,FRC4,38.0,47.0,119.0,False,20.0,20.0,20.0,0.0
194,Route0,34.05535,-118.21368,18.090000000000003,1.2112500000000002,217.75,67.75,17.112499999999997,17.7875,18.118750000000002,1020.25,44.375,Clouds,FRC4,91.0,91.0,346.0,False,20.0,20.0,20.0,0.005813953488372
195,Route0,34.05358,-118.24544,18.090000000000003,1.2112500000000002,217.75,67.75,17.112499999999997,17.7875,18.118750000000002,1020.25,44.375,Clouds,FRC2,93.0,93.0,409.0,False,20.0,20.0,20.0,0.005813953488372
196,Route1,40.71455,-74.0071,8.73625,4.0075,248.5,80.875,6.62875,8.68,8.73625,1006.875,75.625,Clouds,FRC0,87.0,87.0,108.0,False,20.0,20.0,20.0,0.0123456790123456
197,Route1,40.73462,-74.10708,8.53875,3.49,247.875,80.375,6.62,8.48375,8.53875,1006.875,74.875,Clouds,FRC1,93.0,93.0,126.0,False,20.0,20.0,20.0,0.0
198,Route1,40.71162,-74.19813,8.6075,3.54375,246.875,80.75,6.6712500000000015,8.53625,8.6075,1006.625,75.375,Clouds,FRC2,78.0,78.0,112.0,False,20.0,20.0,20.0,0.1
199,Route1,40.66455,-74.41872,8.00625,3.215,231.5,84.625,6.08125,7.875000000000001,8.00625,1006.875,77.875,Clouds,FRC0,114.0,114.0,154.0,False,20.0,20.0,20.0,0.0
200,Route1,40.63372,-74.90835,3.4524999999999997,4.51,288.625,99.75,-0.30374999999999996,3.24375,3.4524999999999997,1009.625,81.625,Rain,FRC3,78.0,78.0,180.0,False,20.0,20.0,20.0,0.3333333333333333
201,Route1,40.67092,-75.13198,4.00375,3.4587499999999993,240.0,55.5,1.1175000000000002,3.6899999999999995,4.00375,1013.875,73.875,Clouds,FRC3,64.0,64.0,476.0,False,20.0,20.0,20.0,0.0
202,Route1,40.65159,-75.24529,7.3637500000000005,3.655,268.0,93.5,5.1362499999999995,7.18125,7.3637500000000005,1007.5,81.0,Clouds,FRC0,114.0,114.0,216.0,False,20.0,20.0,2.0,0.5
203,Route1,40.57997,-75.38787,7.513749999999999,3.64625,246.875,86.75,5.2575,7.393749999999999,7.513749999999999,1007.625,81.0,Clouds,FRC4,41.0,41.0,85.0,False,20.0,20.0,12.0,0.0
204,Route1,40.57658,-75.64289,7.3050000000000015,3.7800000000000002,250.625,89.125,4.916250000000001,7.1625,7.3050000000000015,1007.625,80.5,Clouds,FRC4,70.0,70.0,931.0,False,20.0,20.0,20.0,0.0
205,Route1,40.56241,-75.98374,4.862499999999999,8.64625,271.125,99.875,-0.10499999999999989,4.673749999999999,4.862499999999999,1006.625,85.25,Rain,FRC0,115.0,115.0,205.0,False,20.0,20.0,20.0,0.0
206,Route1,40.47466,-76.30227,7.195,3.1675,248.75,83.25,5.279999999999999,7.15125,7.195,1005.5,79.5,Clouds,FRC2,99.0,99.0,264.0,False,20.0,20.0,4.0,0.0
207,Route1,40.35275,-76.72116,7.378749999999999,4.103750000000001,263.5,85.0,4.791250000000001,7.2124999999999995,7.40375,1008.5,77.875,Clouds,FRC0,108.0,108.0,51.0,False,20.0,20.0,14.0,0.5
208,Route1,40.25581,-77.06799,7.0875,4.01875,265.0,81.625,4.46875,6.932499999999999,7.112499999999999,1008.625,77.0,Clouds,FRC0,122.0,122.0,582.0,False,20.0,20.0,1.0,0.0
209,Route1,40.15794,-77.68049,5.937499999999999,3.0799999999999996,247.0,79.75,4.1075,5.236249999999999,5.937499999999999,1012.5,78.0,Clouds,FRC0,116.0,116.0,631.0,False,10.0,10.0,0.0,0.0
210,Route1,40.07658,-77.87974,5.21375,4.605,274.625,81.25,1.8862499999999998,4.9175,5.2612499999999995,1008.875,73.0,Clouds,FRC2,75.0,75.0,66.0,False,10.0,10.0,0.0,0.0
211,Route1,40.04368,-78.05295,6.793749999999999,4.45125,280.375,81.125,4.0775,6.2787500000000005,6.793749999999999,1010.375,72.75,Clouds,FRC0,120.0,120.0,538.0,False,20.0,20.0,2.0,0.0
212,Route1,40.03164,-78.1582,10.72125,2.474999999999999,289.125,73.375,9.5625,9.726249999999999,10.72125,1010.875,58.875,Clouds,FRC4,68.0,68.0,555.0,False,8.0,8.0,0.0,0.0
213,Route1,39.9847,-78.23932,14.620000000000001,3.7425,254.375,59.25,13.635,14.213750000000001,14.620000000000001,1012.375,59.625,Clouds,FRC0,114.0,114.0,714.0,False,20.0,20.0,20.0,0.0
214,Route1,40.00496,-78.38235,6.988750000000001,2.12,126.875,84.5,5.70375,6.566250000000001,6.988750000000001,1015.875,90.625,Rain,FRC2,91.0,91.0,508.0,False,20.0,20.0,9.0,0.3333333333333333
215,Route1,40.03573,-78.49886,13.82,3.2,261.5,5.0,12.17125,13.088750000000001,13.82,1017.0,32.0,Clear,FRC0,115.0,115.0,894.0,False,20.0,20.0,20.0,0.5
216,Route1,40.00555,-78.6872,6.48875,5.580000000000001,277.875,57.75,3.25625,5.87125,6.48875,1009.75,68.5,Clouds,FRC0,115.0,115.0,894.0,False,6.0,6.0,0.0,0.0
217,Route1,39.9549,-78.81972,0.19374999999999998,1.82875,115.5,100.0,-1.67375,-0.017500000000000016,0.19374999999999998,1006.125,94.75,Snow,FRC0,113.0,113.0,920.0,False,3.0,3.0,0.0,0.0
218,Route1,40.0199,-79.07981,8.3925,3.3924999999999996,231.375,84.875,6.453749999999999,8.23125,8.3925,1007.375,78.375,Clouds,FRC0,105.0,105.0,540.0,False,20.0,20.0,20.0,0.5
219,Route1,40.11345,-79.25272,5.847500000000001,5.347499999999999,258.5,80.25,2.5362500000000003,5.086250000000001,5.847500000000001,1010.125,76.0,Rain,FRC0,117.0,117.0,481.0,False,2.0,2.0,0.0,0.0
220,Route1,40.11729,-79.39719,0.20249999999999999,2.34375,253.375,79.25,-2.5037500000000006,0.14874999999999997,0.2275,1011.25,86.125,Snow,FRC0,116.0,116.0,736.0,False,20.0,20.0,5.0,0.0
221,Route1,40.19963,-79.55524,5.720000000000001,5.34875,259.25,83.25,2.1525,5.0249999999999995,5.720000000000001,1010.5,74.75,Clouds,FRC4,63.0,63.0,1069.0,False,20.0,20.0,1.0,0.0
222,Route1,40.21126,-79.65364,5.720000000000001,5.34875,259.25,83.25,2.1525,5.0249999999999995,5.720000000000001,1010.5,74.75,Clouds,FRC0,111.0,111.0,214.0,False,20.0,20.0,1.0,0.0
223,Route1,40.17382,-79.71852,5.65,2.6687499999999997,138.375,82.375,3.6225,5.27125,5.65,1012.125,79.375,Clouds,FRC0,105.0,105.0,128.0,False,20.0,20.0,5.0,0.0
224,Route1,40.12531,-79.87955,6.7075,4.78,256.75,86.75,3.8587499999999997,6.045,6.7075,1010.75,70.875,Clouds,FRC4,67.0,67.0,1118.0,False,20.0,20.0,20.0,0.0
225,Route1,40.15335,-80.03425,6.0600000000000005,4.57125,257.625,85.5,2.9299999999999997,5.49,6.0600000000000005,1011.0,70.375,Clouds,FRC4,68.0,68.0,164.0,False,20.0,20.0,1.0,0.0
226,Route1,40.18867,-80.24454,-0.595,1.795,223.5,87.75,-2.5675000000000003,-0.9650000000000001,-0.57375,1018.75,91.625,Clouds,FRC2,76.0,76.0,73.0,False,20.0,20.0,20.0,0.0028735632183908
227,Route1,40.12433,-80.3692,5.22375,4.371249999999999,257.375,97.5,2.05375,4.69625,5.22375,1010.875,71.875,Clouds,FRC0,113.0,113.0,246.0,False,19.0,19.0,1.0,0.0
228,Route1,40.10586,-80.4968,5.017499999999999,4.07,257.5,98.75,1.9700000000000002,4.4174999999999995,5.017499999999999,1011.125,72.625,Clouds,FRC2,68.0,68.0,159.0,False,20.0,20.0,1.0,0.0
229,Route1,40.0493,-80.66481,2.6362500000000004,2.8412499999999996,315.0,82.75,-0.17875000000000002,2.5412500000000002,2.6362500000000004,1013.0,73.25,Clouds,FRC0,109.0,109.0,101.0,False,20.0,20.0,15.0,0.0
230,Route1,40.0603,-81.09693,9.1575,3.1237500000000002,290.75,98.875,7.717499999999999,8.81625,9.1575,1009.375,70.75,Clouds,FRC0,117.0,117.0,259.0,False,20.0,20.0,0.0,0.5
231,Route1,40.02928,-81.46232,4.973749999999999,3.5125,260.625,98.875,2.3425,4.449999999999999,4.973749999999999,1012.125,73.0,Clouds,FRC0,120.0,120.0,300.0,False,20.0,20.0,3.0,0.0
232,Route1,39.97492,-81.83336,7.48375,2.93625,206.5,71.25,5.665,7.47625,7.5025,1005.625,85.25,Clouds,FRC2,90.0,90.0,609.0,False,20.0,20.0,0.0,0.5
233,Route1,39.9362,-82.2581,20.685000000000002,1.83625,144.875,100.0,20.575,20.555,20.798750000000002,1018.375,67.625,Clouds,FRC0,118.0,118.0,169.0,False,20.0,20.0,0.0,0.0
234,Route1,39.93177,-82.91353,5.16375,3.3999999999999995,267.75,92.625,2.76125,4.772499999999999,5.16375,1013.125,67.5,Clouds,FRC4,25.0,25.0,76.0,True,20.0,20.0,20.0,0.0526315789473684
235,Route1,39.97432,-83.09426,5.27,3.31875,269.0,93.375,2.9275,4.87875,5.27,1013.125,66.625,Clouds,FRC2,82.0,82.0,495.0,False,20.0,20.0,20.0,0.0526315789473684
236,Route1,39.94201,-83.45661,3.46,4.10375,278.25,84.125,0.43500000000000005,3.0149999999999997,3.46,1012.75,74.125,Clouds,FRC0,123.0,123.0,202.0,False,12.0,12.0,0.0,0.0
237,Route1,39.93075,-83.67966,7.65625,2.0175,248.5,85.875,6.942499999999999,6.99625,7.65625,1011.75,73.75,Clouds,FRC4,62.0,62.0,144.0,False,20.0,20.0,0.0,0.0
238,Route1,39.89553,-83.84732,5.81125,5.12875,267.875,41.5,2.31375,5.4425,5.81125,1012.5,67.25,Clouds,FRC0,120.0,120.0,146.0,False,20.0,20.0,1.0,0.0909090909090909
239,Route1,39.86733,-84.15901,3.9487499999999995,3.1399999999999997,246.25,80.5,1.5187499999999998,3.4774999999999996,3.9487499999999995,1012.75,74.625,Clouds,FRC0,119.0,119.0,156.0,False,20.0,20.0,20.0,0.25
240,Route1,39.83566,-84.66535,2.235,3.90125,296.875,98.875,-1.41,2.02,2.235,1010.875,85.25,Clouds,FRC6,52.0,52.0,345.0,False,5.0,5.0,0.0,0.3333333333333333
241,Route1,39.85957,-85.01827,2.7837499999999995,2.9799999999999995,214.75,82.75,0.5337500000000001,2.5075000000000003,2.7837499999999995,1013.0,78.875,Clouds,FRC0,117.0,117.0,366.0,False,20.0,20.0,3.0,0.0
242,Route1,39.79954,-86.02738,3.83625,2.18375,202.5,79.5,2.275,3.4837499999999997,3.83625,1013.375,74.25,Clouds,FRC5,58.0,58.0,1215.0,False,20.0,20.0,20.0,0.02
243,Route1,39.79703,-86.11853,3.83625,2.18375,202.5,79.5,2.275,3.4837499999999997,3.83625,1013.375,74.25,Clouds,FRC4,23.0,25.0,319.0,True,20.0,20.0,20.0,0.02
244,Route1,39.75571,-86.20654,3.83625,2.18375,202.5,79.5,2.275,3.4837499999999997,3.83625,1013.375,74.25,Clouds,FRC3,94.0,94.0,58.0,False,20.0,20.0,20.0,0.02
245,Route1,39.62819,-86.45005,12.988750000000001,2.28375,235.375,78.625,12.263750000000002,12.11625,12.988750000000001,1011.0,61.5,Clouds,FRC0,118.0,118.0,468.0,False,20.0,20.0,0.0,0.0
246,Route1,39.5222,-86.89571,12.966249999999999,1.3125,238.0,89.625,12.625,12.501249999999999,12.966249999999999,1024.75,84.375,Clouds,FRC0,120.0,120.0,698.0,False,15.0,15.0,1.0,0.0
247,Route1,39.43076,-87.32095,3.71625,2.1775,185.0,58.5,2.0062499999999996,3.28375,3.71625,1012.0,77.625,Clouds,FRC6,58.0,58.0,698.0,False,20.0,20.0,12.0,0.1666666666666666
248,Route1,39.42679,-87.55327,5.15375,3.9375,261.625,99.375,2.2087499999999998,4.575,5.15375,1011.5,72.625,Clouds,FRC0,118.0,118.0,429.0,False,11.0,11.0,0.0,0.0
